Price,Close,High,Low,Open,Volume
2020-11-28,17717.4140625,17853.939453125,16910.65234375,17112.93359375,32601040734
2020-11-29,18177.484375,18283.62890625,17559.1171875,17719.634765625,31133957704
2020-11-30,19625.8359375,19749.263671875,18178.322265625,18178.322265625,47728480399
2020-12-01,18802.998046875,19845.974609375,18321.921875,19633.76953125,49633658712
2020-12-02,19201.091796875,19308.330078125,18347.71875,18801.744140625,37387697139
2020-12-03,19445.3984375,19566.19140625,18925.78515625,19205.92578125,31930317405
2020-12-04,18699.765625,19511.404296875,18697.193359375,19446.966796875,33872388058
2020-12-05,19154.23046875,19160.44921875,18590.193359375,18698.384765625,27242455064
2020-12-06,19345.12109375,19390.5,18897.89453125,19154.1796875,25293775714
2020-12-07,19191.630859375,19411.828125,18931.142578125,19343.12890625,26896357742
2020-12-08,18321.14453125,19283.478515625,18269.9453125,19191.529296875,31692288756
2020-12-09,18553.916015625,18626.29296875,17935.546875,18320.884765625,34420373071
2020-12-10,18264.9921875,18553.298828125,17957.064453125,18553.298828125,25547132265
2020-12-11,18058.904296875,18268.453125,17619.533203125,18263.9296875,27919640985
2020-12-12,18803.65625,18919.55078125,18046.041015625,18051.3203125,21752580802
2020-12-13,19142.3828125,19381.53515625,18734.33203125,18806.765625,25450468637
2020-12-14,19246.64453125,19305.099609375,19012.708984375,19144.4921875,22473997681
2020-12-15,19417.076171875,19525.0078125,19079.841796875,19246.919921875,26741982541
2020-12-16,21310.59765625,21458.908203125,19298.31640625,19418.818359375,44409011479
2020-12-17,22805.162109375,23642.66015625,21234.67578125,21308.3515625,71378606374
2020-12-18,23137.9609375,23238.6015625,22399.8125,22806.796875,40387896275
2020-12-19,23869.83203125,24085.85546875,22826.47265625,23132.865234375,38487546580
2020-12-20,23477.294921875,24209.66015625,23147.7109375,23861.765625,37844228422
2020-12-21,22803.08203125,24059.982421875,22159.3671875,23474.455078125,45852713981
2020-12-22,23783.029296875,23789.90234375,22430.60546875,22794.0390625,44171632681
2020-12-23,23241.345703125,24024.490234375,22802.646484375,23781.974609375,51146161904
2020-12-24,23735.94921875,23768.337890625,22777.59765625,23240.203125,41080759713
2020-12-25,24664.791015625,24710.1015625,23463.673828125,23733.5703125,42068395846
2020-12-26,26437.037109375,26718.0703125,24522.689453125,24677.015625,48332647295
2020-12-27,26272.294921875,28288.83984375,25922.76953125,26439.373046875,66479895605
2020-12-28,27084.80859375,27389.111328125,26207.640625,26280.822265625,49056742893
2020-12-29,27362.4375,27370.720703125,25987.298828125,27081.810546875,45265946774
2020-12-30,28840.953125,28937.740234375,27360.08984375,27360.08984375,51287442704
2020-12-31,29001.720703125,29244.876953125,28201.9921875,28841.57421875,46754964848
2021-01-01,29374.15234375,29600.626953125,28803.5859375,28994.009765625,40730301359
2021-01-02,32127.267578125,33155.1171875,29091.181640625,29376.455078125,67865420765
2021-01-03,32782.0234375,34608.55859375,32052.31640625,32129.408203125,78665235202
2021-01-04,31971.9140625,33440.21875,28722.755859375,32810.94921875,81163475344
2021-01-05,33992.4296875,34437.58984375,30221.1875,31977.041015625,67547324782
2021-01-06,36824.36328125,36879.69921875,33514.03515625,34013.61328125,75289433811
2021-01-07,39371.04296875,40180.3671875,36491.19140625,36833.875,84762141031
2021-01-08,40797.609375,41946.73828125,36838.63671875,39381.765625,88107519480
2021-01-09,40254.546875,41436.3515625,38980.875,40788.640625,61984162837
2021-01-10,38356.44140625,41420.19140625,35984.62890625,40254.21875,79980747690
2021-01-11,35566.65625,38346.53125,30549.599609375,38346.53125,123320567399
2021-01-12,33922.9609375,36568.52734375,32697.9765625,35516.359375,74773277909
2021-01-13,37316.359375,37599.9609375,32584.66796875,33915.12109375,69364315979
2021-01-14,39187.328125,39966.40625,36868.5625,37325.109375,63615990033
2021-01-15,36825.3671875,39577.7109375,34659.58984375,39156.70703125,67760757881
2021-01-16,36178.140625,37864.3671875,35633.5546875,36821.6484375,57706187875
2021-01-17,35791.27734375,36722.3515625,34069.3203125,36163.6484375,52359854336
2021-01-18,36630.07421875,37299.28515625,34883.84375,35792.23828125,49511702429
2021-01-19,36069.8046875,37755.890625,36069.8046875,36642.234375,57244195486
2021-01-20,35547.75,36378.328125,33570.4765625,36050.11328125,66834573161
2021-01-21,30825.69921875,35552.6796875,30250.75,35549.3984375,75643067688
2021-01-22,33005.76171875,33811.8515625,28953.373046875,30817.625,77207272511
2021-01-23,32067.642578125,33360.9765625,31493.16015625,32985.7578125,48354737975
2021-01-24,32289.37890625,32944.0078125,31106.685546875,32064.376953125,48643830599
2021-01-25,32366.392578125,34802.7421875,32087.787109375,32285.798828125,59897054838
2021-01-26,32569.849609375,32794.55078125,31030.265625,32358.61328125,60255421470
2021-01-27,30432.546875,32564.029296875,29367.138671875,32564.029296875,62576762015
2021-01-28,33466.09765625,33858.3125,30023.20703125,30441.041015625,76517157706
2021-01-29,34316.38671875,38406.26171875,32064.814453125,34318.671875,117894572511
2021-01-30,34269.5234375,34834.70703125,32940.1875,34295.93359375,65141828798
2021-01-31,33114.359375,34288.33203125,32270.17578125,34270.87890625,52754542671
2021-02-01,33537.17578125,34638.21484375,32384.228515625,33114.578125,61400400660
2021-02-02,35510.2890625,35896.8828125,33489.21875,33533.19921875,63088585433
2021-02-03,37472.08984375,37480.1875,35443.984375,35510.8203125,61166818159
2021-02-04,36926.06640625,38592.17578125,36317.5,37475.10546875,68838074392
2021-02-05,38144.30859375,38225.90625,36658.76171875,36931.546875,58598066402
2021-02-06,39266.01171875,40846.546875,38138.38671875,38138.38671875,71326033653
2021-02-07,38903.44140625,39621.8359375,37446.15234375,39250.19140625,65500641143
2021-02-08,46196.46484375,46203.9296875,38076.32421875,38886.828125,101467222687
2021-02-09,46481.10546875,48003.72265625,45166.9609375,46184.9921875,91809846886
2021-02-10,44918.18359375,47145.56640625,43881.15234375,46469.76171875,87301089896
2021-02-11,47909.33203125,48463.46875,44187.76171875,44898.7109375,81388911810
2021-02-12,47504.8515625,48745.734375,46424.9765625,47877.03515625,76555041196
2021-02-13,47105.515625,48047.74609375,46392.28125,47491.203125,70250456155
2021-02-14,48717.2890625,49487.640625,47114.5078125,47114.5078125,71248675228
2021-02-15,47945.05859375,48875.5703125,46347.4765625,48696.53515625,77069903166
2021-02-16,49199.87109375,50341.1015625,47201.3046875,47944.45703125,77049582886
2021-02-17,52149.0078125,52533.9140625,49072.37890625,49207.27734375,80820545404
2021-02-18,51679.796875,52474.10546875,51015.765625,52140.97265625,52054723579
2021-02-19,55888.1328125,56113.65234375,50937.27734375,51675.98046875,63495496918
2021-02-20,56099.51953125,57505.2265625,54626.55859375,55887.3359375,68145460026
2021-02-21,57539.9453125,58330.5703125,55672.609375,56068.56640625,51897585191
2021-02-22,54207.3203125,57533.390625,48967.56640625,57532.73828125,92052420332
2021-02-23,48824.42578125,54204.9296875,45290.58984375,54204.9296875,106102492824
2021-02-24,49705.33203125,51290.13671875,47213.5,48835.0859375,63695521388
2021-02-25,47093.8515625,51948.96875,47093.8515625,49709.08203125,54506565949
2021-02-26,46339.76171875,48370.78515625,44454.84375,47180.46484375,350967941479
2021-02-27,46188.453125,48253.26953125,45269.02734375,46344.7734375,45910946382
2021-02-28,45137.76953125,46716.4296875,43241.6171875,46194.015625,53443887451
2021-03-01,49631.2421875,49784.015625,45115.09375,45159.50390625,53891300112
2021-03-02,48378.98828125,50127.51171875,47228.84375,49612.10546875,47530897720
2021-03-03,50538.2421875,52535.13671875,48274.3203125,48415.81640625,53220811975
2021-03-04,48561.16796875,51735.08984375,47656.9296875,50522.3046875,52343816680
2021-03-05,48927.3046875,49396.4296875,46542.515625,48527.03125,48625928883
2021-03-06,48912.3828125,49147.21875,47257.52734375,48899.23046875,34363564661
2021-03-07,51206.69140625,51384.3671875,48918.6796875,48918.6796875,43137459378
2021-03-08,52246.5234375,52314.0703125,49506.0546875,51174.1171875,48597428048
2021-03-09,54824.1171875,54824.1171875,51981.83203125,52272.96875,50912227385
2021-03-10,56008.55078125,57258.25390625,53290.890625,54824.01171875,57295577614
2021-03-11,57805.12109375,58091.0625,54484.59375,55963.1796875,56772343595
2021-03-12,57332.08984375,57996.62109375,55376.6484375,57821.21875,55689944702
2021-03-13,61243.0859375,61683.86328125,56217.97265625,57343.37109375,60669829814
2021-03-14,59302.31640625,61597.91796875,59302.31640625,61221.1328125,43901225564
2021-03-15,55907.19921875,60540.9921875,55393.1640625,59267.4296875,66419369890
2021-03-16,56804.90234375,56833.1796875,53555.02734375,55840.78515625,59749798599
2021-03-17,58870.89453125,58969.81640625,54528.62890625,56825.828125,60258313191
2021-03-18,57858.921875,60116.25,54253.578125,58893.078125,55746041000
2021-03-19,58346.65234375,59498.375,56643.703125,57850.44140625,49063873786
2021-03-20,58313.64453125,60031.28515625,58213.296875,58332.26171875,50361731222
2021-03-21,57523.421875,58767.8984375,56005.6171875,58309.9140625,51943414539
2021-03-22,54529.14453125,58471.48046875,54288.15625,57517.890625,56521454974
2021-03-23,54738.9453125,55985.44140625,53470.6953125,54511.66015625,56435023914
2021-03-24,52774.265625,57262.3828125,52514.33203125,54710.48828125,70567223787
2021-03-25,51704.16015625,53392.38671875,50856.5703125,52726.74609375,67999812841
2021-03-26,55137.3125,55137.3125,51579.85546875,51683.01171875,56652197978
2021-03-27,55973.51171875,56568.21484375,54242.91015625,55137.56640625,47266542233
2021-03-28,55950.74609375,56610.3125,55071.11328125,55974.94140625,47686580918
2021-03-29,57750.19921875,58342.09765625,55139.33984375,55947.8984375,57625587027
2021-03-30,58917.69140625,59447.22265625,57251.55078125,57750.1328125,54414116432
2021-03-31,58918.83203125,59930.02734375,57726.41796875,58930.27734375,65520826225
2021-04-01,59095.80859375,59586.0703125,58505.27734375,58926.5625,61669163792
2021-04-02,59384.3125,60267.1875,58869.28125,59098.87890625,58727860620
2021-04-03,57603.890625,60110.26953125,57603.890625,59397.41015625,59641344484
2021-04-04,58758.5546875,58913.74609375,57168.67578125,57604.83984375,50749662970
2021-04-05,59057.87890625,59891.296875,57694.82421875,58760.875,60706272115
2021-04-06,58192.359375,59479.578125,57646.80859375,59171.93359375,66058027988
2021-04-07,56048.9375,58731.14453125,55604.0234375,58186.5078125,75645303584
2021-04-08,58323.953125,58338.73828125,55879.0859375,56099.9140625,53053855641
2021-04-09,58245.00390625,58937.046875,57807.86328125,58326.5625,46655208546
2021-04-10,59793.234375,61276.6640625,58038.70703125,58253.77734375,58238470525
2021-04-11,60204.96484375,60790.5546875,59289.796875,59846.23046875,46280252580
2021-04-12,59893.453125,61253.03515625,59589.875,60175.9453125,51828688519
2021-04-13,63503.45703125,63742.28515625,59869.95703125,59890.01953125,69983454362
2021-04-14,63109.6953125,64863.09765625,61554.796875,63523.75390625,77451779687
2021-04-15,63314.01171875,63821.671875,62208.96484375,63075.1953125,60954381579
2021-04-16,61572.7890625,63594.72265625,60222.53125,63258.50390625,84293007468
2021-04-17,60683.8203125,62572.17578125,60361.3515625,61529.921875,66138759198
2021-04-18,56216.18359375,61057.45703125,52829.53515625,60701.88671875,97468872758
2021-04-19,55724.265625,57520.0546875,54368.59375,56191.5859375,65344865159
2021-04-20,56473.03125,57062.1484375,53448.046875,55681.79296875,67849323955
2021-04-21,53906.08984375,56757.97265625,53695.46875,56471.12890625,54926612466
2021-04-22,51762.2734375,55410.23046875,50583.8125,53857.10546875,74798630778
2021-04-23,51093.65234375,52120.79296875,47714.6640625,51739.80859375,86668667320
2021-04-24,50050.8671875,51167.5625,48805.28515625,51143.2265625,49014494781
2021-04-25,49004.25390625,50506.01953125,47159.484375,50052.83203125,46117114240
2021-04-26,54021.75390625,54288.00390625,48852.796875,49077.79296875,58284039825
2021-04-27,55033.1171875,55416.96484375,53319.1875,54030.3046875,49448222757
2021-04-28,54824.703125,56227.20703125,53887.91796875,55036.63671875,48000572955
2021-04-29,53555.109375,55115.84375,52418.02734375,54858.08984375,46088929780
2021-04-30,57750.17578125,57900.71875,53129.6015625,53568.6640625,52395931985
2021-05-01,57828.05078125,58448.33984375,57052.2734375,57714.6640625,42836427360
2021-05-02,56631.078125,57902.59375,56141.90625,57825.86328125,38177405335
2021-05-03,57200.29296875,58973.30859375,56590.87109375,56620.2734375,51713139031
2021-05-04,53333.5390625,57214.1796875,53191.42578125,57214.1796875,68564706967
2021-05-05,57424.0078125,57911.36328125,52969.0546875,53252.1640625,69241316747
2021-05-06,56396.515625,58363.31640625,55382.5078125,57441.30859375,69523285106
2021-05-07,57356.40234375,58606.6328125,55321.84765625,56413.953125,68434023376
2021-05-08,58803.77734375,59464.61328125,56975.2109375,57352.765625,65382980634
2021-05-09,58232.31640625,59210.8828125,56482.00390625,58877.390625,65906690347
2021-05-10,55859.796875,59519.35546875,54071.45703125,58250.87109375,71776546298
2021-05-11,56704.57421875,56872.54296875,54608.65234375,55847.2421875,61308396325
2021-05-12,49150.53515625,57939.36328125,49150.53515625,56714.53125,75215403907
2021-05-13,49716.19140625,51330.84375,46980.01953125,49735.43359375,96721152926
2021-05-14,49880.53515625,51438.1171875,48868.578125,49682.98046875,55737497453
2021-05-15,46760.1875,50639.6640625,46664.140625,49855.49609375,59161047474
2021-05-16,46456.05859375,49720.04296875,43963.3515625,46716.63671875,64047871555
2021-05-17,43537.51171875,46623.55859375,42207.2890625,46415.8984375,74903638450
2021-05-18,42909.40234375,45812.45703125,42367.83203125,43488.05859375,56187365084
2021-05-19,37002.44140625,43546.1171875,30681.49609375,42944.9765625,126358098747
2021-05-20,40782.73828125,42462.984375,35050.6171875,36753.66796875,88281943359
2021-05-21,37304.69140625,42172.171875,33616.453125,40596.94921875,82051616861
2021-05-22,37536.6328125,38831.0546875,35383.68359375,37371.03125,57377273240
2021-05-23,34770.58203125,38289.21875,31227.33984375,37531.44921875,78469274361
2021-05-24,38705.98046875,39835.140625,34551.08203125,34700.36328125,67359584098
2021-05-25,38402.22265625,39776.3515625,36581.4296875,38795.78125,56211915803
2021-05-26,39294.19921875,40782.078125,37905.8359375,38392.625,51346735160
2021-05-27,38436.96875,40379.6171875,37247.90234375,39316.890625,43210968721
2021-05-28,35697.60546875,38856.96875,34779.0390625,38507.08203125,55200191952
2021-05-29,34616.06640625,37234.5,33693.9296875,35684.15625,45231013335
2021-05-30,35678.12890625,36400.66796875,33520.73828125,34607.40625,31646080921
2021-05-31,37332.85546875,37468.25,34241.9453125,35658.59375,39009847639
2021-06-01,36684.92578125,37896.734375,35787.0859375,37293.79296875,34639423297
2021-06-02,37575.1796875,38231.33984375,35966.30859375,36699.921875,33070867190
2021-06-03,39208.765625,39478.953125,37243.97265625,37599.41015625,35460750427
2021-06-04,36894.40625,39242.484375,35717.72265625,39242.484375,41831090187
2021-06-05,35551.95703125,37917.71484375,34900.4140625,36880.15625,35959473399
2021-06-06,35862.37890625,36436.421875,35304.578125,35538.609375,28913440585
2021-06-07,33560.70703125,36790.5703125,33480.640625,35835.265625,33683936663
2021-06-08,33472.6328125,34017.38671875,31114.443359375,33589.51953125,49902050442
2021-06-09,37345.12109375,37537.37109375,32475.865234375,33416.9765625,53972919008
2021-06-10,36702.59765625,38334.32421875,35847.59375,37389.515625,43576032854
2021-06-11,37334.3984375,37608.6953125,36044.44921875,36697.03125,38699736985
2021-06-12,35552.515625,37408.92578125,34728.19140625,37340.14453125,37924228550
2021-06-13,39097.859375,39322.78125,34864.109375,35555.7890625,40669112838
2021-06-14,40218.4765625,40978.36328125,38757.28515625,39016.96875,43148914673
2021-06-15,40406.26953125,41295.26953125,39609.46875,40427.16796875,46420149185
2021-06-16,38347.0625,40516.77734375,38176.03515625,40168.69140625,39211635100
2021-06-17,38053.50390625,39513.671875,37439.67578125,38341.421875,37096670047
2021-06-18,35787.24609375,38187.26171875,35255.85546875,38099.4765625,36200887275
2021-06-19,35615.87109375,36457.796875,34933.0625,35854.52734375,31207279719
2021-06-20,35698.296875,36059.484375,33432.07421875,35563.140625,36664034054
2021-06-21,31676.693359375,35721.640625,31295.935546875,35641.14453125,52809038594
2021-06-22,32505.66015625,33292.453125,28893.62109375,31622.376953125,58964353058
2021-06-23,33723.02734375,34753.41015625,31772.6328125,32515.71484375,46317108925
2021-06-24,34662.4375,35228.8515625,32385.21484375,33682.80078125,33123368116
2021-06-25,31637.779296875,35487.24609375,31350.884765625,34659.10546875,40230904226
2021-06-26,32186.27734375,32637.587890625,30184.501953125,31594.6640625,38585385521
2021-06-27,34649.64453125,34656.12890625,32071.7578125,32287.5234375,35511640894
2021-06-28,34434.3359375,35219.890625,33902.07421875,34679.12109375,33892523752
2021-06-29,35867.77734375,36542.109375,34252.484375,34475.55859375,37901460044
2021-06-30,35040.8359375,36074.7578125,34086.15234375,35908.38671875,34059036099
2021-07-01,33572.1171875,35035.984375,32883.78125,35035.984375,37838957079
2021-07-02,33897.046875,33939.58984375,32770.6796875,33549.6015625,38728974942
2021-07-03,34668.546875,34909.26171875,33402.6953125,33854.421875,24383958643
2021-07-04,35287.78125,35937.56640625,34396.4765625,34665.56640625,24924307911
2021-07-05,33746.00390625,35284.34375,33213.66015625,35284.34375,26721554282
2021-07-06,34235.1953125,35038.53515625,33599.91796875,33723.5078125,26501259870
2021-07-07,33855.328125,34997.6640625,33839.2890625,34225.6796875,24796027477
2021-07-08,32877.37109375,33907.90625,32133.18359375,33889.60546875,29910396946
2021-07-09,33798.01171875,34042.29296875,32318.880859375,32861.671875,27436021028
2021-07-10,33520.51953125,34209.0703125,33116.01171875,33811.2421875,22971873468
2021-07-11,34240.1875,34584.703125,33346.73828125,33509.078125,20108729370
2021-07-12,33155.84765625,34592.15625,32697.30859375,34254.015625,24321499537
2021-07-13,32702.025390625,33327.1015625,32261.419921875,33125.46875,19120856669
2021-07-14,32822.34765625,33061.3984375,31639.125,32723.845703125,21376531210
2021-07-15,31780.73046875,33159.640625,31175.708984375,32827.875,21300524237
2021-07-16,31421.5390625,32218.40625,31100.673828125,31841.55078125,23699476918
2021-07-17,31533.068359375,31935.9453125,31223.990234375,31397.30859375,18895018942
2021-07-18,31796.810546875,32398.99609375,31215.4921875,31533.884765625,18787986667
2021-07-19,30817.83203125,31885.859375,30563.734375,31800.01171875,20434789545
2021-07-20,29807.34765625,31006.1875,29360.955078125,30838.28515625,23148267245
2021-07-21,32110.693359375,32752.326171875,29526.18359375,29796.28515625,28203024559
2021-07-22,32313.10546875,32576.400390625,31745.298828125,32138.873046875,19555230518
2021-07-23,33581.55078125,33581.55078125,32057.892578125,32305.958984375,22552046192
2021-07-24,34292.4453125,34490.390625,33424.859375,33593.73046875,21664706865
2021-07-25,35350.1875,35364.92578125,33881.8359375,34290.29296875,20856685287
2021-07-26,37337.53515625,40499.67578125,35287.3125,35384.03125,51022126212
2021-07-27,39406.94140625,39406.94140625,36441.7265625,37276.03515625,35097370560
2021-07-28,39995.90625,40816.0703125,38862.4375,39503.1875,38702404695
2021-07-29,40008.421875,40593.0703125,39352.05859375,39995.453125,27167146027
2021-07-30,42235.546875,42235.546875,38397.35546875,40027.484375,33072782960
2021-07-31,41626.1953125,42231.44921875,41110.83203125,42196.3046875,25802845343
2021-08-01,39974.89453125,42541.6796875,39540.94140625,41460.84375,26688438115
2021-08-02,39201.9453125,40419.1796875,38746.34765625,39907.26171875,25595265436
2021-08-03,38152.98046875,39750.03125,37782.05078125,39178.40234375,26189830450
2021-08-04,39747.50390625,39952.296875,37589.1640625,38213.33203125,25372562724
2021-08-05,40869.5546875,41341.93359375,37458.00390625,39744.515625,35185031017
2021-08-06,42816.5,43271.66015625,39932.1796875,40865.8671875,38226483046
2021-08-07,44555.80078125,44689.859375,42618.56640625,42832.796875,40030862141
2021-08-08,43798.1171875,45282.3515625,43331.91015625,44574.4375,36302664750
2021-08-09,46365.40234375,46456.83203125,42848.6875,43791.92578125,38734079049
2021-08-10,45585.03125,46637.98828125,44705.5546875,46280.84765625,33546019517
2021-08-11,45593.63671875,46735.6328125,45351.7109375,45599.703125,34319709073
2021-08-12,44428.2890625,46228.91015625,43861.4453125,45576.87890625,33723620826
2021-08-13,47793.3203125,47831.9765625,44282.41796875,44439.69140625,31744259539
2021-08-14,47096.9453125,48098.68359375,46177.6328125,47810.6875,31211354442
2021-08-15,47047.00390625,47357.10546875,45579.58984375,47096.66796875,30988958446
2021-08-16,46004.484375,47998.09765625,45700.3203125,47019.9609375,32776876610
2021-08-17,44695.359375,47139.5703125,44512.41796875,45936.45703125,33451362600
2021-08-18,44801.1875,45952.0625,44364.02734375,44686.75,32194123075
2021-08-19,46717.578125,46970.76171875,43998.31640625,44741.8828125,37204312299
2021-08-20,49339.17578125,49342.15234375,46650.70703125,46723.12109375,34706867452
2021-08-21,48905.4921875,49717.01953125,48312.19921875,49327.07421875,40585205312
2021-08-22,49321.65234375,49471.609375,48199.94140625,48869.10546875,25370975378
2021-08-23,49546.1484375,50482.078125,49074.60546875,49291.67578125,34305053719
2021-08-24,47706.1171875,49878.76953125,47687.1171875,49562.34765625,35361168834
2021-08-25,48960.7890625,49202.87890625,47163.61328125,47727.2578125,32646349931
2021-08-26,46942.21875,49347.58203125,46405.78125,49002.640625,32666549568
2021-08-27,49058.66796875,49112.78515625,46394.28125,46894.5546875,34511076995
2021-08-28,48902.40234375,49283.50390625,48499.23828125,49072.5859375,28568103401
2021-08-29,48829.83203125,49644.11328125,47925.85546875,48911.25,25889650240
2021-08-30,47054.984375,48925.60546875,46950.2734375,48834.8515625,31847007016
2021-08-31,47166.6875,48189.55078125,46750.09375,47024.33984375,34730363427
2021-09-01,48847.02734375,49111.08984375,46562.4375,47099.7734375,39139399125
2021-09-02,49327.72265625,50343.421875,48652.3203125,48807.84765625,39508070319
2021-09-03,50025.375,50982.2734375,48386.0859375,49288.25,43206179619
2021-09-04,49944.625,50545.58203125,49548.78125,50009.32421875,37471327794
2021-09-05,51753.41015625,51868.6796875,49538.59765625,49937.859375,30322676319
2021-09-06,52633.53515625,52700.94140625,51053.6796875,51769.00390625,38884105426
2021-09-07,46811.12890625,52853.765625,43285.20703125,52660.48046875,65210059683
2021-09-08,46091.390625,47334.0546875,44561.39453125,46827.76171875,49007762488
2021-09-09,46391.421875,47261.94921875,45669.73828125,45774.7421875,38672657013
2021-09-10,44883.91015625,47031.7421875,44344.484375,46396.6640625,39154666597
2021-09-11,45201.45703125,45969.29296875,44818.265625,44869.83984375,34499835245
2021-09-12,46063.26953125,46364.87890625,44790.4609375,45206.62890625,27881980161
2021-09-13,44963.07421875,46598.6796875,43591.3203125,46057.21484375,40969943253
2021-09-14,47092.4921875,47218.125,44752.33203125,44960.05078125,38652152880
2021-09-15,48176.34765625,48450.46875,46773.328125,47098.0,30484496466
2021-09-16,47783.359375,48486.828125,47079.55859375,48158.90625,31764293754
2021-09-17,47267.51953125,48160.921875,46832.5234375,47771.00390625,28727713711
2021-09-18,48278.36328125,48791.78125,47087.28515625,47273.52734375,28575630451
2021-09-19,47260.21875,48328.3671875,46919.8046875,48268.85546875,26967722648
2021-09-20,42843.80078125,47328.19921875,42598.9140625,47261.40625,43909845642
2021-09-21,40693.67578125,43607.609375,39787.609375,43012.234375,48701090088
2021-09-22,43574.5078125,43978.62109375,40625.6328125,40677.953125,38139709246
2021-09-23,44895.09765625,44942.17578125,43109.33984375,43560.296875,34244064430
2021-09-24,42839.75,45080.4921875,40936.55859375,44894.30078125,42839345714
2021-09-25,42716.59375,42996.2578125,41759.921875,42840.890625,31604717236
2021-09-26,43208.5390625,43919.30078125,40848.4609375,42721.62890625,30661222077
2021-09-27,42235.73046875,44313.24609375,42190.6328125,43234.18359375,30980029059
2021-09-28,41034.54296875,42775.14453125,40931.6640625,42200.8984375,30214940550
2021-09-29,41564.36328125,42545.2578125,40829.66796875,41064.984375,30602359905
2021-09-30,43790.89453125,44092.6015625,41444.58203125,41551.26953125,31141681925
2021-10-01,48116.94140625,48436.01171875,43320.0234375,43816.7421875,42850641582
2021-10-02,47711.48828125,48282.0625,47465.49609375,48137.46875,30614346492
2021-10-03,48199.953125,49130.69140625,47157.2890625,47680.02734375,26638115879
2021-10-04,49112.90234375,49456.77734375,47045.00390625,48208.90625,33383173002
2021-10-05,51514.8125,51839.984375,49072.83984375,49174.9609375,35873904236
2021-10-06,55361.44921875,55568.46484375,50488.19140625,51486.6640625,49034730168
2021-10-07,53805.984375,55338.625,53525.46875,55338.625,36807860413
2021-10-08,53967.84765625,55922.98046875,53688.0546875,53802.14453125,34800873924
2021-10-09,54968.22265625,55397.9453125,53735.14453125,53929.78125,32491211414
2021-10-10,54771.578125,56401.3046875,54264.2578125,54952.8203125,39527792364
2021-10-11,57484.7890625,57793.0390625,54519.765625,54734.125,42637331698
2021-10-12,56041.05859375,57627.87890625,54477.97265625,57526.83203125,41083758949
2021-10-13,57401.09765625,57688.66015625,54370.97265625,56038.2578125,41684252783
2021-10-14,57321.5234375,58478.734375,56957.07421875,57372.83203125,36615791366
2021-10-15,61593.94921875,62757.12890625,56868.14453125,57345.90234375,51780081801
2021-10-16,60892.1796875,62274.4765625,60206.12109375,61609.52734375,34250964237
2021-10-17,61553.6171875,61645.5234375,59164.46875,60887.65234375,29032367511
2021-10-18,62026.078125,62614.66015625,60012.7578125,61548.8046875,38055562075
2021-10-19,64261.9921875,64434.53515625,61622.93359375,62043.1640625,40471196346
2021-10-20,65992.8359375,66930.390625,63610.67578125,64284.5859375,40788955582
2021-10-21,62210.171875,66600.546875,62117.41015625,66002.234375,45908121370
2021-10-22,60692.265625,63715.0234375,60122.796875,62237.890625,38434082775
2021-10-23,61393.6171875,61743.87890625,59826.5234375,60694.62890625,26882546034
2021-10-24,60930.8359375,61505.8046875,59643.34375,61368.34375,27316183882
2021-10-25,63039.82421875,63729.32421875,60691.80078125,60893.92578125,31064911614
2021-10-26,60363.79296875,63229.02734375,59991.16015625,63032.76171875,34878965587
2021-10-27,58482.38671875,61435.18359375,58208.1875,60352.0,43657076893
2021-10-28,60622.13671875,62128.6328125,58206.91796875,58470.73046875,45257083247
2021-10-29,62227.96484375,62927.609375,60329.96484375,60624.87109375,36856881767
2021-10-30,61888.83203125,62330.14453125,60918.38671875,62239.36328125,32157938616
2021-10-31,61318.95703125,62406.171875,60074.328125,61850.48828125,32241199927
2021-11-01,61004.40625,62419.00390625,59695.18359375,61320.44921875,36150572843
2021-11-02,63226.40234375,64242.79296875,60673.0546875,60963.25390625,37746665647
2021-11-03,62970.046875,63516.9375,61184.23828125,63254.3359375,36124731509
2021-11-04,61452.23046875,63123.2890625,60799.6640625,62941.8046875,32615846901
2021-11-05,61125.67578125,62541.46875,60844.609375,61460.078125,30605102446
2021-11-06,61527.48046875,61590.68359375,60163.78125,61068.875,29094934221
2021-11-07,63326.98828125,63326.98828125,61432.48828125,61554.921875,24726754302
2021-11-08,67566.828125,67673.7421875,63344.06640625,63344.06640625,41125608330
2021-11-09,66971.828125,68530.3359375,66382.0625,67549.734375,42357991721
2021-11-10,64995.23046875,68789.625,63208.11328125,66953.3359375,48730828378
2021-11-11,64949.9609375,65579.015625,64180.48828125,64978.890625,35880633236
2021-11-12,64155.94140625,65460.81640625,62333.9140625,64863.98046875,36084893887
2021-11-13,64469.52734375,64915.67578125,63303.734375,64158.12109375,30474228777
2021-11-14,65466.83984375,65495.1796875,63647.80859375,64455.37109375,25122092191
2021-11-15,63557.87109375,66281.5703125,63548.14453125,65521.2890625,30558763548
2021-11-16,60161.24609375,63721.1953125,59016.3359375,63721.1953125,46844335592
2021-11-17,60368.01171875,60823.609375,58515.41015625,60139.62109375,39178392930
2021-11-18,56942.13671875,60948.5,56550.79296875,60360.13671875,41388338699
2021-11-19,58119.578125,58351.11328125,55705.1796875,56896.12890625,38702407772
2021-11-20,59697.1953125,59859.87890625,57469.7265625,58115.08203125,30624264863
2021-11-21,58730.4765625,60004.42578125,58618.9296875,59730.5078125,26123447605
